WDPAID,median,upper,lower
36279,0.325,0.442,0.233
36179,0.226,0.311,0.144
36924,0.38,0.575,0.216
303936,0.296,0.565,0.113
37005,0.348,0.466,0.195
300785,0.236,0.434,0.09
903112,0.261,0.4,0.14
37030,0.269,0.422,0.148
40859,0.41,0.613,0.285
36995,NA,NA,NA
36958,0.453,0.592,0.293
36959,0.404,0.541,0.24
36738,0.367,0.521,0.185
37016,0.315,0.473,0.192
342656,NA,NA,NA
300866,0.511,0.773,0.351
352623,0.547,0.904,0.087
36577,0.231,0.448,0.138
26452,0.369,0.55,0.245
12201,0.246,0.498,0.142
1048,0.261,0.528,0.147
818,0.218,0.461,0.109
124385,0.218,0.461,0.109
36667,0.224,0.332,0.142
36430,0.218,0.389,0.087
36517,0.333,0.448,0.174
36509,0.275,0.501,0.097
36735,0.367,0.521,0.185
36216,0.27,0.496,0.153
36877,0.482,0.752,0.323
29981,0.344,0.591,0.218
36795,0.245,0.468,0.077
342479,0.351,0.499,0.19
36356,0.331,0.598,0.151
36346,0.167,0.468,0.072
36494,0.257,0.346,0.155
36618,0.395,0.604,0.235
40741,0.398,0.572,0.227
28533,0.199,0.49,0.103
36307,0.38,0.554,0.126
36357,0.276,0.466,0.141
36857,0.288,0.513,0.13
36164,0.211,0.413,0.114
19249,NA,NA,NA
5179,NA,NA,NA
26552,0.343,0.65,0.133
26551,0.323,0.607,0.12
36582,0.311,0.514,0.167
20177,0.432,0.712,0.263
7414,0.404,0.75,0.242
317193,0.369,0.707,0.127
40790,0.332,0.52,0.202
40789,0.382,0.626,0.181
40791,0.417,0.628,0.292
36238,0.271,0.435,0.159
36720,0.217,0.329,0.118
36487,0.237,0.361,0.116
36486,0.237,0.361,0.116
36712,0.423,0.727,0.247
36603,0.37,0.532,0.197
36503,0.271,0.488,0.097
313440,0.189,0.522,0.096
36926,0.286,0.485,0.157
26558,0.385,0.502,0.17
29525,0.236,0.374,0.143
36504,0.228,0.364,0.092
36240,0.299,0.384,0.211
36383,0.31,0.411,0.145
36328,0.302,0.422,0.151
36894,0.447,0.642,0.3
36187,0.357,0.5,0.189
300789,0.276,0.488,0.128
1332,0.265,0.424,0.122
36534,0.273,0.435,0.124
300795,0.32,0.501,0.131
36261,0.322,0.441,0.233
29455,0.22,0.342,0.133
36297,0.371,0.54,0.121
36445,0.297,0.447,0.165
36472,0.233,0.306,0.156
40876,0.347,0.569,0.117
36213,0.256,0.459,0.122
36571,0.171,0.3,0.103
313423,0.261,0.477,0.123
26559,0.364,0.48,0.147
36454,0.292,0.411,0.179
36210,0.275,0.512,0.105
352616,0.529,0.919,0.085
40844,0.429,0.678,0.298
36214,0.256,0.459,0.122
300885,0.453,0.68,0.259
641,0.274,0.39,0.233
300941,0.592,0.77,0.345
36531,0.261,0.363,0.139
36532,0.223,0.295,0.151
36183,0.264,0.38,0.157
36597,0.36,0.563,0.166
36423,0.329,0.47,0.182
300781,0.22,0.463,0.111
36469,0.265,0.487,0.112
36520,0.394,0.525,0.163
36392,0.276,0.358,0.135
36171,0.216,0.375,0.119
303935,0.296,0.565,0.113
36416,0.352,0.503,0.182
36714,0.231,0.379,0.135
36690,0.437,0.688,0.221
36612,0.414,0.623,0.251
36570,0.263,0.457,0.13
36353,0.288,0.507,0.169
36637,0.376,0.546,0.19
29634,0.477,0.701,0.343
36691,0.425,0.689,0.214
555512170,0.376,0.642,0.221
