WDPAID,median,upper,lower
36279,0.173,0.263,0.14
36179,0.225,0.296,0.193
36924,0.3,0.395,0.267
303936,0.145,0.245,0.116
37005,0.301,0.394,0.238
300785,0.124,0.171,0.098
903112,0.3,0.35,0.252
37030,0.306,0.368,0.255
40859,0.199,0.287,0.158
36995,NA,NA,NA
36958,0.291,0.406,0.245
36959,0.308,0.408,0.262
36738,0.14,0.248,0.108
37016,0.218,0.312,0.174
342656,NA,NA,NA
300866,0.299,0.374,0.219
352623,0.261,0.476,0.142
36577,0.107,0.218,0.077
26452,0.17,0.232,0.148
12201,0.122,0.236,0.1
1048,0.123,0.232,0.101
818,0.135,0.305,0.108
124385,0.135,0.305,0.108
36667,0.159,0.204,0.125
36430,0.132,0.205,0.107
36517,0.163,0.217,0.127
36509,0.135,0.209,0.103
36735,0.14,0.248,0.108
36216,0.174,0.417,0.125
36877,0.24,0.34,0.193
29981,0.22,0.302,0.169
36795,0.159,0.217,0.13
342479,0.154,0.212,0.116
36356,0.136,0.204,0.108
36346,0.173,0.392,0.144
36494,0.133,0.181,0.105
36618,0.159,0.269,0.121
40741,0.228,0.312,0.182
28533,0.139,0.336,0.109
36307,0.209,0.252,0.112
36357,0.131,0.209,0.113
36857,0.213,0.253,0.176
36164,0.201,0.361,0.167
19249,NA,NA,NA
5179,NA,NA,NA
26552,0.167,0.258,0.103
26551,0.157,0.252,0.102
36582,0.145,0.26,0.108
20177,0.241,0.396,0.199
7414,0.246,0.373,0.197
317193,0.192,0.294,0.139
40790,0.162,0.239,0.131
40789,0.156,0.21,0.129
40791,0.2,0.313,0.154
36238,0.134,0.279,0.098
36720,0.139,0.184,0.119
36487,0.135,0.211,0.106
36486,0.135,0.211,0.106
36712,0.184,0.271,0.12
36603,0.163,0.238,0.108
36503,0.142,0.224,0.102
313440,0.158,0.347,0.125
36926,0.259,0.334,0.242
26558,0.162,0.315,0.1
29525,0.184,0.24,0.147
36504,0.136,0.19,0.098
36240,0.157,0.192,0.128
36383,0.176,0.213,0.145
36328,0.179,0.22,0.149
36894,0.258,0.341,0.218
36187,0.202,0.281,0.171
300789,0.18,0.327,0.127
1332,0.098,0.161,0.068
36534,0.099,0.162,0.069
300795,0.192,0.349,0.146
36261,0.16,0.241,0.13
29455,0.196,0.272,0.172
36297,0.21,0.246,0.143
36445,0.134,0.198,0.109
36472,0.137,0.177,0.114
40876,0.178,0.26,0.147
36213,0.162,0.322,0.118
36571,0.102,0.183,0.08
313423,0.148,0.257,0.109
26559,0.155,0.299,0.099
36454,0.123,0.196,0.097
36210,0.21,0.462,0.147
352616,0.268,0.498,0.13
40844,0.224,0.339,0.176
36214,0.162,0.322,0.118
300885,0.255,0.351,0.195
641,0.162,0.22,0.124
300941,0.275,0.402,0.183
36531,0.143,0.171,0.12
36532,0.133,0.169,0.113
36183,0.194,0.233,0.16
36597,0.16,0.267,0.118
36423,0.151,0.184,0.117
300781,0.166,0.304,0.125
36469,0.116,0.179,0.096
36520,0.192,0.247,0.15
36392,0.176,0.235,0.142
36171,0.222,0.355,0.184
303935,0.145,0.245,0.116
36416,0.156,0.187,0.11
36714,0.116,0.198,0.098
36690,0.185,0.286,0.126
36612,0.169,0.233,0.126
36570,0.13,0.23,0.102
36353,0.132,0.233,0.108
36637,0.156,0.241,0.123
29634,0.222,0.336,0.145
36691,0.172,0.264,0.111
555512170,0.189,0.272,0.143
