WDPAID,median,upper,lower
36279,0.322,0.507,0.219
36179,0.444,0.638,0.282
36924,0.5,0.608,0.409
303936,0.367,0.598,0.166
37005,0.47,0.524,0.384
300785,0.319,0.483,0.191
903112,0.43,0.5,0.361
37030,0.441,0.506,0.372
40859,0.442,0.62,0.365
36995,NA,NA,NA
36958,0.481,0.563,0.405
36959,0.475,0.58,0.418
36738,0.346,0.576,0.205
37016,0.425,0.491,0.332
342656,NA,NA,NA
300866,0.508,0.706,0.37
352623,0.59,0.778,0.319
36577,0.284,0.453,0.168
26452,0.417,0.575,0.343
12201,0.355,0.61,0.149
1048,0.366,0.623,0.155
818,0.392,0.657,0.174
124385,0.392,0.657,0.174
36667,0.198,0.259,0.156
36430,0.342,0.52,0.147
36517,0.293,0.354,0.159
36509,0.349,0.633,0.153
36735,0.346,0.576,0.205
36216,0.449,0.746,0.263
36877,0.418,0.626,0.261
29981,0.405,0.538,0.281
36795,0.357,0.531,0.221
342479,0.241,0.402,0.174
36356,0.367,0.6,0.178
36346,0.43,0.683,0.231
36494,0.27,0.377,0.141
36618,0.363,0.61,0.202
40741,0.463,0.597,0.398
28533,0.376,0.678,0.18
36307,0.29,0.457,0.234
36357,0.325,0.528,0.193
36857,0.386,0.582,0.289
36164,0.456,0.69,0.282
19249,NA,NA,NA
5179,NA,NA,NA
26552,0.404,0.712,0.179
26551,0.389,0.669,0.177
36582,0.326,0.588,0.217
20177,0.526,0.65,0.383
7414,0.513,0.642,0.367
317193,0.496,0.856,0.264
40790,0.38,0.551,0.294
40789,0.4,0.645,0.322
40791,0.424,0.635,0.334
36238,0.404,0.687,0.199
36720,0.275,0.423,0.182
36487,0.281,0.408,0.142
36486,0.281,0.408,0.142
36712,0.398,0.67,0.163
36603,0.254,0.438,0.179
36503,0.369,0.629,0.152
313440,0.382,0.667,0.198
36926,0.432,0.56,0.331
26558,0.364,0.625,0.245
29525,0.39,0.562,0.295
36504,0.316,0.494,0.143
36240,0.367,0.603,0.222
36383,0.228,0.295,0.176
36328,0.254,0.369,0.201
36894,0.428,0.637,0.289
36187,0.319,0.47,0.232
300789,0.358,0.611,0.23
1332,0.281,0.511,0.133
36534,0.285,0.517,0.135
300795,0.411,0.635,0.26
36261,0.322,0.53,0.21
29455,0.341,0.479,0.241
36297,0.29,0.449,0.239
36445,0.32,0.514,0.159
36472,0.254,0.357,0.149
40876,0.42,0.607,0.313
36213,0.425,0.706,0.225
36571,0.234,0.375,0.134
313423,0.376,0.61,0.213
26559,0.353,0.592,0.232
36454,0.289,0.431,0.144
36210,0.473,0.744,0.303
352616,0.591,0.785,0.308
40844,0.416,0.503,0.332
36214,0.425,0.706,0.225
300885,0.51,0.681,0.373
641,0.338,0.511,0.204
300941,0.645,0.751,0.458
36531,0.224,0.295,0.167
36532,0.246,0.347,0.148
36183,0.302,0.428,0.227
36597,0.343,0.622,0.235
36423,0.23,0.326,0.178
300781,0.348,0.571,0.21
36469,0.322,0.546,0.174
36520,0.301,0.359,0.167
36392,0.207,0.263,0.159
36171,0.455,0.693,0.309
303935,0.367,0.598,0.166
36416,0.245,0.378,0.178
36714,0.247,0.502,0.169
36690,0.411,0.621,0.175
36612,0.358,0.579,0.196
36570,0.324,0.552,0.209
36353,0.385,0.617,0.184
36637,0.358,0.598,0.218
29634,0.502,0.712,0.376
36691,0.41,0.622,0.172
555512170,0.446,0.683,0.342
